Uniform Distribution Samples:
14.743	13.572	13.572	11.656	11.435	12.524	13.955	14.683	14.683	12.174
14.453	14.453	13.355	12.185	13.587	11.429	13.067	10.685	8.192	4.791
5.794	5.946	6.314	4.736	5.689	6.121	3.743	6.688	9.861	8.099
4.541	3.178	-0.671	0.946	4.566	3.742	3.367	6.457	8.234	9.873
10.611	10.543	11.582	13.400	10.633	10.958	8.910	9.385	10.953	14.191
14.096	14.096	14.096	12.225	12.600	11.808	12.892	13.060	11.064	10.040
10.143	8.722	9.149	6.764	6.945	7.703	5.572	7.924	9.175	5.535
4.112	4.807	4.597	5.759	2.079	1.956	2.280	0.437	2.463	1.775
3.375	0.233	3.082	1.622	3.344	0.141	-4.426	-5.802	-6.860	-6.906
-7.110	-6.002	-6.446	-5.618	-7.423	-6.813	-6.625	-6.579	-7.175	-3.901
-5.768	-7.416	-8.460	-11.306	-10.651	-9.949	-7.020	-9.714	-9.957	-8.663
-10.154	-11.631	-14.575	-14.575	-10.590	-9.737	-11.176	-12.308	-12.308	-11.763
-13.745	-12.145	-8.978	-12.139	-11.691	-8.147	-9.830	-9.548	-7.516	-8.027
-7.896	-7.370	-9.278	-9.936	-11.180	-9.349	-6.457	-10.352	-7.005	-5.939
-7.563	-5.821	-6.602	-9.437	-11.832	-10.752	-12.396	-11.399	-12.187	-9.139
-10.436	-8.667	-8.681	-9.642	-7.529	-13.320	-12.227	-11.592	-10.155	-10.640
-8.981	-9.914	-9.178	-7.155	-8.635	-5.075	-7.021	-7.467	-8.712	-8.152
-10.592	-6.473	-7.715	-9.839	-11.767	-12.238	-12.585	-10.731	-9.249	-9.668
-10.675	-8.108	-8.411	-6.002	-5.479	-7.392	-6.685	-6.818	-8.230	-6.042
-4.088	-2.407	-0.706	-2.136	-2.908	-4.086	-5.778	-8.803	-11.132	-11.932
-13.551	-13.551	-13.551	-12.899	-13.374	-13.374	-10.683	-6.936	-7.305	-5.896
-6.723	-5.253	-5.833	-4.021	-4.231	-4.937	-7.084	-7.289	-6.830	-7.791
-6.389	-7.503	-9.540	-6.459	-11.184	-5.919	-5.343	-2.256	-2.591	-2.157
-3.836	-3.457	-3.240	-5.993	-5.292	-3.585	-4.364	-0.341	0.757	-1.517
-2.034	-4.898	-3.928	-0.799	-4.207	-1.133	-0.178	-1.830	0.150	-1.183
-0.398	-2.315	-2.457	-3.026	-1.671	-0.048	0.739	2.659	2.345	-0.455
-3.133	-4.919	-2.229	-1.830	-4.363	-5.707	-4.784	-3.371	-3.053	-2.083
-3.497	-2.787	-5.779	-3.240	-5.971	-6.740	-7.935	-6.607	-5.551	-5.396
-4.544	-7.789	-9.936	-7.593	-8.991	-8.229	-8.946	-7.441	-8.157	-6.840
-5.631	-7.669	-7.924	-9.165	-8.457	-8.459	-8.775	-8.076	-8.340	-7.004
-10.106	-8.259	-9.468	-11.936	-11.581	-6.241	-7.499	-6.378	-8.760	-6.128
-3.221	-3.112	-2.494	-1.170	0.661	1.126	3.363	7.338	4.848	5.302
2.568	1.432	-0.372	-0.185	1.727	1.765	2.190	-0.795	1.969	0.429
-0.792	-0.968	0.757	1.264	7.507	6.872	7.710	9.000	9.900	8.371
6.866	4.769	6.994	3.929	7.496	8.101	6.837	10.170	7.755	9.115
8.844	7.000	8.809	8.400	9.497	6.995	7.969	8.622	8.226	6.601
6.821	6.707	6.368	9.339	12.436	9.133	10.983	10.814	12.582	14.547
14.630	14.630	11.284	7.966	5.717	8.509	8.825	8.945	11.381	9.771
9.007	2.412	5.709	6.572	2.516	7.005	3.922	3.002	3.015	4.342
2.998	4.376	2.702	3.290	1.196	-4.305	1.192	1.199	3.494	6.003
0.666	-1.670	-2.311	-2.770	-2.253	-0.892	-0.790	1.013	2.646	2.748
0.380	0.066	-0.102	0.288	-0.516	-1.718	-0.291	0.236	-0.736	2.223
3.054	0.378	0.244	2.438	1.764	-0.348	0.275	1.419	1.428	2.407
6.186	5.129	5.444	3.641	2.038	3.281	6.014	8.065	8.714	4.081
3.276	4.653	4.577	4.563	9.125	9.270	9.431	8.514	8.032	9.342
5.436	0.022	4.592	5.597	7.924	6.558	4.211	5.241	8.729	5.105
9.703	9.529	9.331	7.046	4.798	3.541	2.985	2.838	1.100	-3.188
-4.487	-3.397	-2.315	-4.824	-7.383	-6.188	-8.414	-6.126	-6.062	-5.802
-5.696	-6.845	-5.970	-5.827	-8.023	-5.214	-4.885	-5.873	-6.286	-6.886
-4.257	-3.824	-4.601	-3.626	-3.003	-3.320	-5.504	-4.858	-8.801	-5.960
-5.364	-4.511	-9.059	-9.859	-8.267	-7.089	-4.723	-3.417	-0.606	-3.500
-5.821	-3.960	-2.951	-4.924	-4.551	-6.434	-4.912	-6.501	-8.065	-10.138
-10.810	-9.860	-10.224	-7.149	-12.035	-12.704	-11.397	-12.176	-12.176	-10.711
-11.474	-12.777	-12.777	-11.640	-12.338	-11.014	-10.476	-8.741	-10.976	-9.281
-4.886	-9.345	-7.590	-7.845	-6.155	-7.697	-5.318	-8.425	-11.573	-9.459
-13.577	-13.902	-13.902	-13.125	-14.534	-8.961	-8.592	-8.858	-11.588	-9.489
-6.734	-7.730	-8.829	-9.094	-8.027	-6.370	-4.675	-1.048	-2.150	-2.122
-0.508	1.181	2.872	0.698	1.984	1.811	0.105	-0.702	-0.149	-1.957
-0.776	-2.071	-5.224	-7.854	-5.324	-8.055	-8.648	-7.717	-7.678	-4.144
-4.747	-7.228	-8.482	-6.430	-1.319	-0.502	-0.619	-0.958	-0.254	0.253
-3.351	-1.652	0.301	-3.472	-5.646	-4.670	-5.127	-4.994	-4.369	-4.001
-4.786	-1.188	-1.733	-0.165	-1.523	-5.279	-4.457	0.309	-2.534	-6.400
-3.603	-6.345	-5.282	-2.449	-2.841	-2.481	-6.318	-4.633	-5.787	-2.709
-3.524	0.395	-0.431	-1.587	-2.456	-2.319	0.167	-2.375	-4.422	-5.282
-3.822	-6.179	-7.110	-2.993	-1.196	-1.374	-0.773	-0.211	-2.387	-1.490
-2.757	2.355	8.084	8.738	8.243	8.353	10.986	11.351	13.416	14.279
13.783	10.263	9.022	13.258	13.320	13.277	12.316	10.895	10.726	7.831
7.649	3.673	6.716	7.643	5.933	4.776	3.600	4.945	5.789	4.565
4.192	4.066	2.031	1.124	0.504	2.795	0.348	1.494	0.339	0.827
1.626	-1.261	2.166	2.546	2.264	1.437	1.706	1.342	5.140	6.540
5.496	6.973	8.841	8.344	6.317	8.014	7.776	9.813	9.762	9.957
10.302	10.123	8.465	8.075	6.834	8.500	8.771	9.887	5.732	4.808
6.433	6.593	7.532	9.325	9.263	8.114	10.056	9.736	7.650	6.775
6.135	6.972	5.830	5.788	2.355	3.471	1.231	1.926	2.595	0.458
-3.003	-3.277	-3.404	-4.544	-1.604	0.432	-0.781	-3.268	-2.227	-0.495
-2.133	-0.233	0.251	0.332	1.906	4.795	2.717	3.124	1.377	-1.804
-3.221	-1.385	-1.504	0.682	-0.808	-1.675	-3.854	-3.581	-5.537	-7.911
-5.001	-8.134	-7.484	-10.231	-9.110	-6.436	-4.928	-4.444	-4.155	-4.232
-7.094	-7.222	-8.279	-7.482	-11.493	-12.357	-13.232	-10.957	-7.894	-10.007
-12.539	-11.089	-12.207	-12.555	-11.771	-7.926	-9.357	-6.450	-1.881	-1.396
-1.872	-2.711	-4.469	-5.406	-6.421	-6.514	-6.017	-3.781	-5.211	-7.334
-7.691	-7.420	-7.537	-7.094	-6.814	-7.616	-9.759	-10.229	-9.893	-9.065
-4.731	-6.130	-7.492	-8.457	-8.176	-6.514	-4.956	-2.198	-0.563	1.307
3.142	5.405	1.837	1.281	2.590	2.785	2.975	2.330	0.114	-2.093
-0.018	2.239	-0.159	2.241	3.680	0.413	-0.205	2.595	3.526	3.144
5.117	1.736	1.218	-0.867	-0.839	2.903	0.948	0.141	2.035	2.276
3.492	4.132	2.035	-0.998	-0.409	-0.513	0.901	1.732	3.311	1.885
5.624	4.623	7.280	8.913	8.728	8.075	8.901	7.344	9.808	9.108
8.986	5.783	3.003	4.320	0.640	-2.699	-2.507	-2.646	-1.362	1.896
3.648	3.215	3.693	4.812	6.870	6.838	6.925	4.564	3.356	2.907
1.689	1.718	0.858	1.983	3.877	0.889	-3.402	-1.615	-1.722	-1.849
-1.569	1.481	1.439	1.796	2.916	-1.057	1.211	4.342	4.743	2.415
2.203	4.529	5.387	8.357	7.861	5.838	8.749	11.008	5.563	4.725
8.555	9.511	8.673	9.379	12.904	13.726	13.726	14.604	14.159	12.722
10.879	13.067	10.925	11.366	10.622	9.413	9.515	10.062	12.540	11.163
10.334	12.958	13.574	14.470	14.470	13.255	13.120	14.659	14.659	14.005
11.907	8.723	6.621	6.758	6.670	4.987	7.381	8.579	8.555	6.544
10.144	9.419	3.923	4.912	3.892	1.853	6.438	6.737	7.175	4.780
5.482	6.089	4.822	2.776	4.635	3.076	3.356	2.083	3.000	2.176
4.428	8.017	9.104	9.968	13.308	13.920	13.894	13.894	12.880	11.571
10.760	11.642	10.837	12.593	13.088	12.687	13.813	13.813	13.667	9.968
9.962	11.332	12.173	9.811	11.224	8.323	8.038	11.703	8.764	10.159
4.760	4.521	6.787	4.364	6.193	4.918	4.343	7.285	7.858	9.215
8.202	10.541	10.224	9.523	11.046	13.040	13.315	13.315	12.519	13.210
13.193	13.193	11.881	12.876	11.317	8.932	9.912	11.327	9.231	6.834
10.110	10.104	12.345	11.880	8.318	7.924	10.203	9.111	9.485	9.556
11.895	11.710	10.158	10.442	9.521	8.480	10.266	6.294	6.191	6.194
4.442	8.129	9.265	12.445	10.492	9.196	10.428	9.738	11.607	9.526
9.178	6.097	5.252	3.488	3.422	1.794	3.343	5.207	0.730	0.295
-1.401	3.238	4.151	4.714	6.029	6.539	3.724	0.962	0.881	-1.132
-0.812	-0.429	1.327	3.448	10.629	10.203	10.427	10.141	11.868	13.891
13.891	13.891	13.668	11.980	11.117	11.787	8.477	9.269	7.091	3.394
-1.012	-3.847	-6.206	-5.675	-9.143	-11.009	-10.231	-7.334	-9.781	-11.081
-9.853	-8.477	-4.623	-5.398	-8.041	-8.134	-9.099	-11.009	-10.769	-11.056
-9.213	-11.568	-14.336	-12.255	-9.218	-7.299	-7.614	-8.685	-6.847	-4.737
-4.667	-8.492	-10.486	-12.051	-14.275	-14.161	-14.237	-14.237	-12.601	-9.428
-12.442	-8.559	-10.970	-8.730	-8.490	-11.787	-14.473	-12.794	-10.288	-11.033
-12.689	-12.689	-11.425	-11.514	-8.480	-5.618	-3.421	-3.911	-0.634	0.338
2.579	4.281	4.353	5.563	8.036	5.225	3.831	2.882	3.143	3.514
3.505	5.297	6.164	8.724	6.304	6.703	4.550	1.128	-1.191	-0.439
-1.175	-0.221	-0.554	-0.154	-3.182	-3.752	-5.257	-3.511	-3.792	-4.382
-6.201	-7.185	-4.586	-6.134	-7.955	-12.109	-8.114	-12.604	-12.609	-12.416
-11.212	-9.710	-8.235	-9.489	-7.664	-9.674	-8.490	-10.880	-13.034	-12.365
-9.882	-10.133	-7.838	-5.891	-4.114	-3.168	-4.322	-6.623	-4.683	-2.125
-2.759	-6.058	-7.320	-5.196	-4.934	-3.478	-1.424	-2.139	-1.092	-0.960
-1.462	-1.011	-0.678	-3.471	-1.059	-0.009	1.430	3.966	4.491	5.894
2.867	2.213	-3.360	-6.271	-3.805	-2.551	-0.743	0.281	1.231	2.193
2.228	3.831	1.925	3.881	4.584	3.538	3.153	1.980	1.159	-0.188
-1.259	-4.218	-5.417	-5.503	-6.366	-7.396	-8.668	-9.072	-10.750	-11.310
-9.672	-12.330	-12.670	-12.908	-11.268	-11.469	-8.493	-8.847	-9.362	-10.036
-7.495	-7.101	-8.789	-5.618	-5.333	-8.412	-7.324	-8.621	-6.696	-4.290
-6.010	-7.156	-10.125	-8.144	-4.195	-4.735	-1.750	-2.087	-2.701	2.268
0.518	0.549	0.058	0.177	0.029	1.919	1.164	2.292	2.331	3.669
6.432	5.363	4.470	4.037	3.927	1.564	5.116	5.127	5.291	4.981
6.681	2.322	3.774	2.329	1.196	1.376	-1.025	0.427	0.403	2.952
1.860	1.099	2.290	2.148	6.292	7.831	7.409	10.568	7.234	3.649
3.491	2.309	5.709	6.759	7.063	5.957	8.573	10.108	8.804	10.146
8.316	6.984	7.039	8.473	9.176	14.866	14.866	13.921	13.253	14.424
14.424	14.424	13.705	11.982	11.982	9.667	8.985	8.649	9.724	10.531
11.959	13.695	12.800	14.560	14.560	14.560	14.560	14.560	13.140	14.346
14.346	14.200	13.673	13.673	13.453	14.970	14.970	14.970	11.690	11.555
11.669	10.747	9.665	6.382	6.435	7.746	9.328	6.573	7.011	8.690
9.967	8.773	7.403	11.288	8.982	6.826	11.261	11.465	11.849	9.145
7.840	7.633	11.046	11.079	10.572	10.038	7.897	5.598	4.782	5.883
6.058	5.861	6.252	6.367	6.211	6.317	7.742	7.002	6.467	8.138
8.992	8.009	6.087	5.420	7.562	4.951	3.522	2.979	4.007	2.031
2.662	0.955	-1.344	-0.671	3.059	3.609	5.026	3.146	3.284	1.892
3.466	4.460	0.693	0.476	0.773	1.030	-2.993	-1.811	-2.145	-4.332
-5.582	-9.558	-9.423	-9.233	-11.335	-11.354	-12.168	-12.168	-9.143	-8.405
-9.369	-8.514	-7.183	-7.060	-10.017	-9.927	-9.515	-9.133	-8.110	-7.041
-7.342	-10.262	-12.313	-10.097	-11.708	-10.397	-8.426	-11.406	-12.512	-11.848
-5.564	-7.086	-4.364	-4.950	-2.890	-2.374	-3.850	-7.362	-7.028	-7.657
-7.278	-8.139	-9.441	-12.252	-14.785	-14.808	-14.740	-14.740	-14.740	-14.740
-14.740	-14.740	-14.740	-9.326	-6.772	-8.203	-4.701	-7.468	-8.075	-7.118
-9.087	-6.031	-8.528	-7.462	-7.155	-9.661	-10.983	-11.589	-13.137	-10.908
-9.573	-12.590	-11.896	-9.340	-7.286	-6.504	-7.993	-7.332	-8.810	-7.566
-9.841	-13.021	-13.115	-13.115	-13.115	-12.667	-13.696	-13.696	-12.045	-12.900
-11.265	-12.691	-12.290	-13.062	-9.614	-11.620	-13.743	-14.351	-14.351	-14.510
-12.599	-10.736	-10.783	-7.502	-8.805	-11.595	-11.682	-10.345	-9.445	-7.459
-10.306	-9.452	-7.972	-4.082	0.383	-1.582	-1.565	-1.360	-2.076	4.182
3.017	1.766	6.125	6.159	2.198	5.107	7.899	6.563	11.824	13.042
12.786	13.382	13.382	13.382	12.148	11.655	13.573	13.750	13.750	14.312
14.232	14.108	14.108	12.733	13.527	12.313	13.046	13.046	13.670	13.736
12.917	13.144	13.144	12.559	12.110	13.650	13.953	13.191	13.191	14.264
13.435	11.303	8.083	7.287	7.228	10.501	10.496	13.092	14.771	13.370
14.560	13.110	13.669	14.262	14.262	14.940	14.940	12.729	12.889	11.956
9.435	13.780	8.019	8.405	8.132	9.864	8.283	9.375	8.460	5.332
4.815	8.112	5.687	7.958	8.584	11.498	7.290	7.238	7.068	6.424
2.236	0.836	-0.085	0.158	2.456	3.553	2.422	1.794	-0.114	-2.046
-3.224	-2.180	-3.701	-2.171	-1.845	-1.508	0.264	-0.859	4.787	8.392
9.527	10.166	8.019	8.086	8.507	6.830	5.925	5.990	7.577	6.503
4.342	4.241	1.589	3.317	3.296	2.310	3.223	3.894	4.970	4.485
6.043	4.997	7.320	7.819	6.817	8.550	11.019	13.568	13.568	13.568
12.760	11.948	11.948	9.793	10.877	14.677	13.602	12.790	14.793	14.793
13.009	11.631	11.631	12.990	12.091	14.786	14.123	14.551	14.551	14.551
14.551	14.551	14.029	13.614	11.897	9.967	6.908	7.054	10.586	10.151
11.462	6.323	10.087	10.320	10.094	7.455	10.211	8.334	9.895	6.347
6.169	2.884	1.942	1.442	2.967	3.601	0.447	2.424	0.982	-2.885
-5.440	-3.743	-4.877	-0.977	2.245	2.153	4.874	4.547	9.718	10.435
10.716	11.013	11.602	11.744	12.207	13.481	8.828	8.381	9.093	13.378
13.378	14.441	10.384	5.226	7.351	6.401	5.126	8.249	7.090	4.978
4.057	6.585	4.169	3.884	1.797	0.083	-0.040	-4.589	-4.101	-4.988
-4.128	-6.904	-8.890	-8.961	-5.651	-6.110	-6.693	-8.469	-10.593	-9.178
-8.266	-6.800	-7.543	-7.545	-13.062	-12.609	-10.427	-9.696	-11.251	-12.264
-11.247	-10.177	-6.418	-7.849	-8.187	-10.077	-5.200	-7.046	-5.041	-1.545
-2.324	-3.272	-2.102	-3.228	-3.836	-2.068	-3.764	-4.120	-4.749	-4.477
-6.004	-4.989	-5.303	-6.709	-7.060	-8.156	-11.112	-10.024	-14.997	-14.997
-14.997	-12.806	-13.290	-12.785	-12.785	-13.423	-13.423	-13.672	-13.672	-13.672
-14.751	-14.751	-13.519	-13.646	-12.089	-12.089	-12.526	-12.526	-9.834	-8.277
-9.454	-12.069	-10.619	-11.193	-9.978	-8.873	-8.111	-7.932	-11.212	-13.044
-13.044	-12.342	-13.364	-13.780	-11.517	-12.197	-11.112	-11.143	-10.222	-7.285
-8.870	-10.512	-6.682	-5.307	-5.799	-7.349	-7.535	-6.418	-6.204	-9.309
-8.003	-7.236	-8.002	-4.795	-3.290	-2.063	-2.979	3.043	4.165	3.976
3.079	1.895	3.286	4.730	2.812	1.185	2.588	1.438	2.135	0.155
1.958	1.918	1.546	1.450	-0.473	1.292	1.592	1.158	0.878	-3.510
-5.250	-6.001	-7.104	-11.163	-10.830	-12.864	-12.724	-10.232	-7.942	-10.262
-9.925	-11.127	-9.294	-12.767	-9.607	-11.440	-9.576	-9.328	-6.084	-7.840
-7.096	-6.524	-8.941	-8.871	-10.727	-10.329	-8.442	-8.442	-5.620	-4.870
-4.156	-2.668	-1.114	-2.324	-3.886	-5.318	-0.652	-1.092	-1.134	1.054
1.627	2.464	6.367	10.762	11.154	12.333	14.230	14.230	11.287	11.287
13.304	13.309	11.560	12.076	9.943	7.745	9.626	8.063	8.195	9.016
8.365	8.424	8.047	5.418	6.549	6.729	6.762	4.273	4.568	5.405
4.228	0.906	0.803	-0.538	0.263	1.193	0.934	-0.341	0.342	-0.386
-3.323	-2.496	-3.552	-3.263	1.144	0.294	-2.417	-3.918	-6.419	-4.551
-2.949	-3.907	-2.193	-2.442	-5.841	-7.126	-5.437	-4.815	-6.661	-8.978
-6.226	-9.605	-7.582	-11.228	-12.676	-12.762	-11.905	-11.188	-12.990	-13.709
-13.937	-12.111	-13.707	-13.837	-12.964	-14.601	-14.601	-13.756	-13.756	-14.651
-13.479	-12.210	-12.947	-12.113	-12.038	-12.490	-11.368	-13.007	-12.669	-9.159
-11.099	-10.810	-9.055	-7.560	-12.340	-10.844	-9.486	-9.554	-13.194	-13.194
-13.891	-12.610	-12.851	-13.915	-13.300	-13.300	-12.205	-12.661	-12.661	-10.769
-12.558	-13.725	-13.725	-13.586	-13.586	-7.976	-6.337	-4.901	-7.119	-7.036
-7.156	-5.253	-5.878	-4.644	-4.129	-5.660	-5.917	-5.514	-7.588	-7.032
-5.774	-8.768	-9.389	-9.418	-11.564	-11.417	-11.688	-10.020	-9.783	-12.296
-12.296	-14.098	-12.496	-11.276	-6.669	-2.040	-3.038	-2.813	-4.731	-2.673
-1.686	-1.489	0.476	0.614	-2.465	-5.465	-2.091	-1.683	-3.041	-0.426
-0.570	-2.088	-4.049	-2.825	-1.073	-1.558	-7.135	-6.537	-5.042	-5.727
-9.173	-11.709	-14.077	-14.537	-14.537	-14.114	-12.033	-10.293	-10.976	-11.531
-12.312	-14.860	-14.860	-13.929	-14.682	-14.273	-14.273	-13.437	-12.636	-11.658
-11.637	-14.308	-13.324	-12.354	-8.954	-8.178	-6.233	-7.269	-9.035	-11.339
-14.007	-12.885	-12.214	-12.750	-12.873	-12.873	-11.479	-10.437	-9.166	-10.196
-11.212	-9.991	-7.246	-8.763	-9.460	-8.412	-4.388	-2.085	-2.770	-1.242
